business_id,name,city,state,categories,stars,review_count,attributes,hours
1LL54pSLD2MS1u3OvCzygw,PJ's Coffee,New Orleans,LA,"Coffee & Tea, Food",4.5,38,"{'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '7:0-17:0', 'Monday': '7:0-17:0', 'Sunday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Thursday': '6:0-19:0', 'Wednesday': '7:0-17:0'}"
KuAaIZIACr2uMSK1UDtueg,East Park Donuts & Coffee,Nashville,TN,"Coffee & Tea, Donuts, Food, Cafes, Restaurants",4.5,130,"{'WiFi': ""u'free'"", 'HasTV': 'False', 'Caters': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HappyHour': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '6:30-19:0', 'Monday': '6:30-19:0', 'Sunday': '7:30-19:0', 'Tuesday': '6:30-19:0', 'Saturday': '7:30-19:0', 'Thursday': '6:30-19:0', 'Wednesday': '6:30-19:0'}"
GtfM73QC1y4_j8ghKPSt_w,Parrot Pete's,Harvey,LA,"Ice Cream & Frozen Yogurt, Food, Restaurants, Coffee & Tea, Desserts, Breakfast & Brunch",2.5,98,"{'WiFi': ""u'free'"", 'HasTV': 'True', 'Caters': 'True', 'Alcohol': ""'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '8:0-22:0', 'Monday': '8:0-20:0', 'Sunday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Saturday': '8:0-22:0', 'Thursday': '8:0-20:0', 'Wednesday': '8:0-20:0'}"
r-EldXbu3BcEPGudSu0EZA,Coast Roast Coffee,New Orleans,LA,"Coffee & Tea, Food",4.5,10,"{'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '7:0-23:0', 'Monday': '7:0-23:0', 'Sunday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Wednesday': '7:0-23:0'}"
Zh7c_1oN5BpPqwyXF8dy7g,6 North Cafe,Saint Louis,MO,"Food, Sandwiches, Coffee & Tea, Restaurants",4.0,21,"{'WiFi': ""u'free'"", 'HasTV': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DriveThru': 'True', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '7:0-15:0', 'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Wednesday': '7:0-15:0'}"
NKZl502pYc-l3DT32aoX7w,Coffee Studio,Boise,ID,"American (New), Food, Coffee & Tea, Restaurants",4.5,69,"{'WiFi': ""u'free'"", 'Caters': 'False', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '5:30-20:0', 'Monday': '5:30-20:0', 'Sunday': '7:0-19:0', 'Tuesday': '5:30-20:0', 'Saturday': '6:0-19:0', 'Thursday': '5:30-20:0', 'Wednesday': '5:30-20:0'}"
zjhcbO-fhczQwZwfvchm0A,Gelato Di Riso,Kirkwood,MO,"Desserts, Coffee & Tea, Bakeries, Food, Gelato",3.5,11,"{'WiFi': ""u'free'"", 'Caters': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'False', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '12:0-21:30', 'Sunday': '12:0-21:30', 'Tuesday': '12:0-21:30', 'Saturday': '12:0-21:30', 'Thursday': '12:0-21:30', 'Wednesday': '12:0-21:30'}"
ol6ATB97MdIuhm6yAGOeMQ,Lucky Llama Coffee,Carpinteria,CA,"Food, Acai Bowls, Bakeries, Coffee Roasteries, Desserts, Coffee & Tea",4.5,486,"{'WiFi': ""u'free'"", 'Caters': 'False', 'DriveThru': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'DogsAllowed': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '7:0-14:30', 'Monday': '7:0-14:30', 'Sunday': '7:0-14:30', 'Tuesday': '7:0-14:30', 'Saturday': '7:0-14:30', 'Thursday': '7:0-14:30', 'Wednesday': '7:0-14:30'}"
Ut7Mz_yPW4hZwunVm8FSYg,Vape N Joe,Largo,FL,"Shopping, Vape Shops, Coffee & Tea, Food",3.5,22,"{'WiFi': ""'free'"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '10:0-20:0', 'Monday': '10:0-20:0', 'Sunday': '11:0-18:0', 'Tuesday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Wednesday': '10:0-20:0'}"
S5VH9dR3nCgNO5C0M_HttA,Cafe Grindstone,Philadelphia,PA,"Local Flavor, Coffee & Tea, Food",4.0,12,"{'WiFi': ""'free'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'False'}",
eIDC_UAORw0frg030Nw4tA,McDonald's,Rock Hill,MO,"Food, Coffee & Tea, Burgers, Restaurants, Fast Food",1.5,19,"{'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'DriveThru': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '6:0-23:0', 'Monday': '6:0-23:0', 'Sunday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Saturday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Wednesday': '6:0-23:0'}"
vEJ9dWt5If-u8BmTHocuEQ,Cosmic Donuts,Palm Harbor,FL,"Breakfast & Brunch, Food, Burgers, Coffee & Tea, Restaurants, Donuts",4.0,222,"{'WiFi': ""'free'"", 'HasTV': 'False', 'Caters': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'HappyHour': 'False', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'None', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '6:0-16:0', 'Monday': '0:0-0:0', 'Sunday': '6:0-16:0', 'Tuesday': '6:0-16:0', 'Saturday': '6:0-16:0', 'Thursday': '6:0-16:0', 'Wednesday': '6:0-16:0'}"
rgeuy1qbw6Z8B6CSVANHIA,Federal Donuts,Philadelphia,PA,"Donuts, Sandwiches, Soul Food, Food, Coffee & Tea, Restaurants, Chicken Wings",4.0,1464,"{'WiFi': ""u'free'"", 'HasTV': 'False', 'Caters': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'OutdoorSeating': 'None', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '8:0-15:0', 'Monday': '8:0-15:0', 'Sunday': '8:0-15:0', 'Tuesday': '8:0-15:0', 'Saturday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Wednesday': '8:0-15:0'}"
bgHVKRpZ6xotlAuw9VSLZQ,Pret A Manger,Philadelphia,PA,"Bakeries, Restaurants, Coffee & Tea, Food, Sandwiches, Breakfast & Brunch",4.0,34,"{'WiFi': ""u'free'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HappyHour': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '7:30-15:30', 'Monday': '7:30-15:30', 'Tuesday': '7:30-15:30', 'Thursday': '7:30-15:30', 'Wednesday': '7:30-15:30'}"
lpUn1M5exBmKegS1_f3WHA,Wood-Fire Roasted Coffee Company,Reno,NV,"Food, Coffee Roasteries, Coffee & Tea",5.0,43,"{'WiFi': ""u'no'"", 'Caters': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '9:0-14:0', 'Monday': '0:0-0:0', 'Tuesday': '9:0-14:0', 'Thursday': '9:0-14:0', 'Wednesday': '9:0-14:0'}"
9LZWyTM6KCr6JvfWEgGeQw,Yoya Self Service Frozen Yogurt and Bubble Tea,Indianapolis,IN,"Ice Cream & Frozen Yogurt, Food, Bubble Tea, Coffee & Tea",4.0,102,"{'WiFi': ""u'free'"", 'Caters': 'False', 'BikeParking': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '12:0-22:30', 'Monday': '12:0-21:30', 'Sunday': '12:0-21:0', 'Tuesday': '12:0-21:30', 'Saturday': '12:0-22:30', 'Thursday': '12:0-21:30', 'Wednesday': '12:0-21:30'}"
mM4vtt-BVT_80J9JSKdw7Q,McDonald's,Boise,ID,"Food, Fast Food, Restaurants, Coffee & Tea, Burgers",2.0,9,"{'WiFi': ""u'free'"", 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DriveThru': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '5:0-0:0', 'Monday': '5:0-0:0', 'Sunday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Wednesday': '5:0-0:0'}"
jSr8KHVtQWgC_S_xNyrG5w,Dream Tea House,Edmonton,AB,"Coffee & Tea, Tea Rooms, Food, Bubble Tea",4.0,65,"{'WiFi': ""u'free'"", 'Caters': 'False', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1'}","{'Friday': '12:0-21:0', 'Monday': '12:0-21:0', 'Sunday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Wednesday': '12:0-21:0'}"
CPdzdO7YuxFSUOWYhqthOA,Dunkin',Philadelphia,PA,"Food, Donuts, Coffee & Tea, Restaurants",2.0,17,"{'WiFi': ""'free'"", 'Caters': 'False', 'DriveThru': 'None', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '5:0-21:0', 'Monday': '5:0-21:0', 'Sunday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Saturday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Wednesday': '5:0-21:0'}"
z6-UhljI4jqBMyMrCUoz0Q,Starbucks,Edwardsville,IL,"Coffee & Tea, Food",3.5,14,"{'WiFi': ""u'free'"", 'DriveThru': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '5:0-21:0', 'Monday': '5:0-21:0', 'Sunday': '5:30-21:0', 'Tuesday': '5:0-21:0', 'Saturday': '5:30-21:0', 'Thursday': '5:0-21:0', 'Wednesday': '5:0-21:0'}"
4MbJl_Pn4xqTHWWf_w5KHg,Starbucks,Indianapolis,IN,"Food, Coffee & Tea",3.5,33,"{'WiFi': ""'free'"", 'Caters': 'False', 'BikeParking': 'True', 'DogsAllowed': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '6:0-21:0', 'Monday': '0:0-0:0', 'Sunday': '6:0-19:0', 'Tuesday': '6:0-20:0', 'Saturday': '6:0-21:0', 'Thursday': '6:0-20:0', 'Wednesday': '6:0-20:0'}"
rlWSIBm8rpEKZzpG9X9Jsw,French Press Coffee House,Metairie,LA,"Coffee & Tea, Restaurants, Sandwiches, Breakfast & Brunch, Food",3.0,54,"{'WiFi': ""'free'"", 'HasTV': 'True', 'Alcohol': ""'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '6:0-22:0', 'Monday': '6:0-21:0', 'Sunday': '7:0-21:0', 'Tuesday': '6:0-21:0', 'Saturday': '6:0-22:0', 'Thursday': '6:0-21:0', 'Wednesday': '6:0-21:0'}"
J4CrtqHDH4LAyDd001cD9g,Eggstravaganza Cafe,Antioch,TN,"Restaurants, Breakfast & Brunch, Coffee & Tea, Food, Cafes",4.5,335,"{'WiFi': ""'free'"", 'HasTV': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'HappyHour': 'False', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '7:0-14:0', 'Monday': '7:0-14:0', 'Sunday': '7:0-15:0', 'Tuesday': '7:0-14:0', 'Saturday': '7:0-15:0', 'Thursday': '7:0-14:0', 'Wednesday': '7:0-14:0'}"
ohIBOQgD3M5CohT4BGpJNQ,Zee Bee Market,Saint Louis,MO,"Fashion, Specialty Food, Jewelry, Food, Home Decor, Accessories, Home & Garden, Shopping, Coffee & Tea",5.0,36,"{'WiFi': ""u'no'"", 'BikeParking': 'True', 'DogsAllowed': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': True, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None', 'WheelchairAccessible': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '10:0-20:0', 'Monday': '0:0-0:0', 'Sunday': '11:0-16:0', 'Tuesday': '11:0-18:0', 'Saturday': '10:0-20:0', 'Thursday': '11:0-18:0', 'Wednesday': '11:0-18:0'}"
1J6QlHsJeXFTrL-mdjwjNQ,Starbucks,Hendersonville,TN,"Coffee & Tea, Food",4.5,10,"{'WiFi': ""'free'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}",
j8NhrBzy1op0BfVGdSOiXQ,The Creperie Cafe,Boise,ID,"Restaurants, Creperies, Coffee & Tea, Desserts, Cafes, Food, French",3.5,131,"{'WiFi': ""u'free'"", 'HasTV': 'True', 'Caters': 'False', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'DriveThru': 'False', 'HappyHour': 'False', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '12:0-18:0', 'Monday': '0:0-0:0', 'Sunday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Wednesday': '12:0-20:0'}"
hx_9etInU71CGRs6xDjM0g,Brickhouse Coffee,lawrence,IN,"Coffee & Tea, Cafes, Food, Restaurants, Sandwiches, Bagels",4.5,31,"{'WiFi': ""u'free'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '6:30-16:0', 'Monday': '6:30-16:0', 'Sunday': '9:0-13:30', 'Tuesday': '6:30-16:0', 'Saturday': '8:0-16:0', 'Thursday': '6:30-16:0', 'Wednesday': '6:30-16:0'}"
tEjgGPpomcMxJ7kvDqPyXA,Main Squeeze Juice Co.,New Orleans,LA,"Food, Juice Bars & Smoothies, Acai Bowls, Coffee & Tea",5.0,9,"{'WiFi': ""u'free'"", 'Caters': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '7:0-17:0', 'Monday': '0:0-0:0', 'Sunday': '9:0-18:0', 'Tuesday': '7:0-19:0', 'Saturday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Wednesday': '7:0-20:0'}"
EzJI5x25U5GgbYBWhu5ZQQ,Tempo Nashville,Nashville,TN,"Restaurants, Venues & Event Spaces, Food, Event Planning & Services, Coffee & Tea, Tex-Mex",4.5,65,"{'WiFi': ""u'free'"", 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': None}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1'}","{'Friday': '7:0-15:0', 'Monday': '7:0-15:0', 'Sunday': '9:0-14:0', 'Tuesday': '7:0-15:0', 'Saturday': '8:0-16:0', 'Thursday': '7:0-15:0', 'Wednesday': '7:0-15:0'}"
1l6enor7mUQT7dyJ7WCa9A,Starbucks,Kennett Square,PA,"Food, Coffee & Tea",3.5,24,"{'WiFi': ""u'free'"", 'BikeParking': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '5:30-20:0', 'Monday': '0:0-0:0', 'Sunday': '6:0-20:0', 'Tuesday': '5:30-20:0', 'Saturday': '5:30-20:0', 'Thursday': '5:30-20:0', 'Wednesday': '5:30-20:0'}"
_QDlxjPJf76c5O9OqY_tqA,Cafe 128,Trenton,NJ,"Restaurants, Coffee & Tea, American (New), Cafes, Sandwiches, Food, Breakfast & Brunch",4.0,29,"{'WiFi': ""u'free'"", 'HasTV': 'True', 'Caters': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True'}","{'Friday': '7:0-16:0', 'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Wednesday': '7:0-16:0'}"
