review_id,business_id,stars,review_date,text,useful
wn-wBvj2MNU8vMqOP-Xzaw,_qgqa4X1OiMLqub1hHaMjg,4.0,2018-07-04 09:52:05,"The atmosphere is just what this cafe is - a neighborhood all day venue and small. But what a wonderful surprise when you settle in to the multiple course tasting menu at dinner. Each dish that arrives turns into an OMG experience and you'll have a lot of those since the dishes keep coming. The Pasta course - you get three amazing ones to indulge in. 

The topper - in a city that the tasting menu cost continue to rise - how 'bout only $60 and the added perk its a BYOB. Don't know how they do it - just hope they continue.",1
Op0OUaDu8zsuCA_9mS-slA,_qgqa4X1OiMLqub1hHaMjg,3.0,2019-09-28 01:35:47,"I must start out with saying that the service and ambiance here is on point. My main issue is with the lack of flavor and poor execution my husband and I experienced at a recent dinner. Maybe we caught them on a bad night? Or maybe we should stick to breakfast? This place makes their own pasta which is amazing, but they need to do something amazing with it! Every dish we had lacked flavor, salt, and imagination. 4 of the 5 pasta dishes we had tasted like water. Res Ispa - Please acknowledge your potential and rise to the occasion! If you want flavorful homemade pasta go to Zeppoli in Collingswood.",1
f0jqnv-znWajax73c02kuw,_qgqa4X1OiMLqub1hHaMjg,3.0,2019-12-28 00:21:57,"Another place that didn't live up to the hype. Not bad but wouldn't rave. Got the breakfast sandwich which was disappointing. No real flavor, few flakes of cheese between the square of frittata. Pretty small, and I'm usually stuffed at most restaurants. Got the potatoes which were overall pretty good, but a few were a bit undercooked. The good ones had a nice crisp ish exterior and soft interior. Honestly needed ketchup which is too bad...just a bit more seasoning could have gone a long way. The salsa verde (I guess) was on both the sandwich and the potatoes--bit spicy.

Counter service where they drop off your food but you clean up yourself. Small restaurant had more of a cafe vibe. Having trouble picturing it as a dinner spot but maybe it's more impressive for dinner?",0
G9It2MO2dGRLWfrkjxHhZw,_qgqa4X1OiMLqub1hHaMjg,4.0,2017-09-07 02:07:09,"I've done work here with some coffee and found the space to be a bit too loud to concentrate. But then I came back with a friend for a simple breakfast and fell in love. The breakfast sandwich is OUT OF THIS WORLD. My avocado toast left something to be desired (very small and skimpy on the avocado considering it cost me $6), but the homemade muffin with frittata and asiago and sausage was really delicious. I've heard amazing things about their BYO dinners so that will definitely be next on my list to try!",2
XLqvq8cu-lnucTe_QvEg3Q,_qgqa4X1OiMLqub1hHaMjg,2.0,2019-03-16 15:34:32,"I was surprised to see negative reviews and thought they must be a fluke, however after going here for breakfast, I understand. My friend and I came in around 9:45 on a Saturday and it wasn't super busy. We sat at at table with coffee stains and crumbs from the previous patrons, neither of the servers where busing tables though, as I mentioned, it wasn't even busy.

We both ordered the Italian breakfast, which I had heard was their signature. Fast forward half an hr and we still have yet to get our food, which is unsettling as we had a train to catch. The server said it takes half an hr, something they did not mention upon ordering, and honestly I'm confused as to why. We asked to have it to go since we seriously had to leave, and he said they don't do it to go, ""chef's orders"". Finally it came, and they did give us plastic boxes to put in in, but I'm honestly confused why this didn't take 5 minutes. Pre-made beans, which were salty and still slightly crunchy, a sloppily fried egg, some braised, wet greens and a greasy sausage patty. 

We shoveled what we could down our throats and ran out to catch our train. This place has is supposed to be one of Philly's top in the food scene, however I think its really over rated and needs some management help.",1
wDzK7r0CAA79mli1BxURJQ,_qgqa4X1OiMLqub1hHaMjg,4.0,2016-12-25 23:42:09,"Came here for dinner the other night with my roommate and basically ended up having a roomie date night because the setting was so intimate! It only has about 10 tables so make sure you call ahead to make a reservation if you are going at a popular time or with a larger group. 

The vegetarian options are limited but the dishes we ordered were excellent. The small plates (vs. large) are truly small (appetizer size) so order accordingly. We ordered 2 small pastas (gnocchi and the pesto pasta special of the day) and the root vegetable caponata for appetizer. Absolutely LOVED the appetizer!! Best part? It's BYO after 5:30! :)",5
beTQ2GFT-VFFQC5hEMXhtA,_qgqa4X1OiMLqub1hHaMjg,1.0,2018-09-15 16:17:47,"Poor customer service. Does not offer Wi-Fi and while offering one coffee refill, will not give you a paper cup.",0
rRwGhJvo8D77oVcgF4FtMA,_qgqa4X1OiMLqub1hHaMjg,3.0,2017-06-30 22:49:52,I so wanted this to be amazing. It's not . Kind of disappointing for such a trendy place. First it's hard to find parking. Not their issue but still. The restaurant isn't pretty. Its minimalist boring. The food is very good but it's not great and $40 for breakfast for 2 is on the very high side. The coffee was very good. The service was pleasant. Maybe my expectations were just too high. Much too high.,5
apINo0I0E4l04LNClWsnyA,_qgqa4X1OiMLqub1hHaMjg,3.0,2019-03-24 12:14:07,"The really outstanding food is marred by the uncomfortably loud music in this small space without much in the way of decor to absorb the sounds. The bathroom is a sliding door that opens into a portion of the dining room, which is a little gross. Hope the owners tone it down to justify the high quality of the food. I'll be back when they do.",2
4L20LvcfXk-y_C3rXJgSTw,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-06-07 23:16:04,"3rd Visit, 2nd Reviewed: While the menu once again does not disappoint a new observation is their lack of accommodation. If you were to ask to sit at specific table your answer will be no. If you were to ask to have something held on a dish your answer will be no. Otherwise still a delightful spot for a delicious bite.",0
DJWb0nSkCDVByf1jarJGtQ,_qgqa4X1OiMLqub1hHaMjg,3.0,2019-08-05 16:33:01,"Breakfast only review:
Came here around 9 am on a Saturday. Not too crowded.  Quick service.  I had the breakfast sandwich--it was solid.  The coffee was also good.  Service was excellent--the best.  My expectations were super high and they were not quite met.  I wouldn't make a special trip to come out here but it is a cute place and everything was good.",2
0icqgOj7zD3b-G09Eco2QQ,_qgqa4X1OiMLqub1hHaMjg,3.0,2019-09-05 04:25:41,"The portion sizes are actually small, but they had friendly staff and it's a cute place to eat if you are not super hungry. We enjoyed the fried oysters and the pasta with the clams",0
B_YiKBt9C9pgnAWeYhycrA,_qgqa4X1OiMLqub1hHaMjg,1.0,2019-02-10 01:06:11,Don't bother about dinner. Dined here last year and the food was great and the service better. Reserved a table tonight but left because the music was so loud. The server stopped dancing for a half-second when I told her I was leaving because of the music. Not sure if she could actually hear me but she didn't seem concerned.,1
RRI46HKopHNqQMt8wWC3Eg,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-07-12 16:55:07,Great breakfast sandwiches and great coffee. Love how simple and clean the layout is here.,0
fjOVP6WJ5Oz4X2xQDxpYbA,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-11-07 23:36:30,"This restaurant has been great since day one. Always do the Prix Fixe. Bring a killer bottle of wine... maybe a Barbaresco, and enjoy yourself.

The pasta game here pure fire. They know exactly what they're doing. Also a fan of the whole roast fish and their desserts here. But then again, I've never eaten anything subpar here.

Can't wait to go again.

Wine Recs
******************
Reasonable: Paitin Barbera d'Alba Serra
Splurge: Cascina Bruciata Barbaresco 2015",0
cwTYTe2eARbI7wxC90CU8g,_qgqa4X1OiMLqub1hHaMjg,2.0,2017-04-25 02:48:44,"I'm not a coffee drinker, so I went to Res Ipsa looking for a good lunch sandwich in a relaxing setting. I ordered the spicy chick salad sandwich. It comes with a side of potatoes. The potatoes were seasoned just right and left me wanting more. The sandwich on the other hand was just an average sandwich. Nothing I couldn't have made at home. I wanted to try a pastry but the pastries did not look appetizing. That's rare for me to not see a pastry that looks yummy enough to try. That should never happen. I did get the relaxed setting, as I had a nice window seat at a place away from the usual Center City lunch crowd.",3
_Dlogg755iPaN5iWCzd4yw,_qgqa4X1OiMLqub1hHaMjg,1.0,2018-10-02 02:10:53,Annoying staff who wouldn't let me buy coffee beans during dinner time and was rude about it.,1
D_YVxl3mYfqsIM9cTUkfRw,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-07-05 12:07:07,"We came here for my birthday a few weeks ago- and since I can never decide what to order- got half orders of every pasta plus the octopus appetizer. 

This place does it right. The octopus was phenomenal and the lentils underneath were cooked to perfection. If I could cook lentils like that I would eat them every week. 

The pastas were great also and I'm glad we got to try so many- I would recommend several half dishes if you'd like to try different flavors. The sharing plates were small but we left feeling very satisfied (we also ordered desert).",1
AHEsLOeZodwXRuIUj9veAg,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-08-31 19:42:04,I had the fennel sausage breakfast sandwich with a side of potatoes. It was SO GOOD. the sandwich is the perfect size for breakfast and the price is perfect too! The potatoes were awesome. Just crispy enough. Service was quick and kind and made for an all around great experience. I can't wait to return and try out some other items on the menu.,1
yfZeKrOnoNncFtQ-tDDBTA,_qgqa4X1OiMLqub1hHaMjg,2.0,2017-05-26 13:45:18,"I left this restaurant hungry.  I hate this.  

This is a restaurant to go to if you are concerned about portion control and your weight.  You will eat out and not overeat, because the portions are so small.  

We ordered 3 half portions of pasta and 3 appetizers.  The half portions of pasta, while tasty, are what I would feed a small child who is only a little hungry. The appetizers were on the small size, although the cauliflower was what one would expect. 

I could have eaten all three half portions of pasta by myself.  

I am not asking for heaps of pasta, just a reasonable amount.  I know this is homemade and not dried stuff.  Nevertheless, you should double what is on the plate.

If you don't improve the pasta portions you should consider putting the disclaimer Caetera desunt under your pasta portion sizes.

Sorry to be so unkind.  Your waitstaff is hard working and nice.",4
Aptp9MCyekdfboP45dXWSA,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-10-15 23:43:57,"While this may currently be in the top 10 list in Philly Mag's top 50 restaurants, I still think this is one of the most underrated spots in Philadelphia.  There are so many great restaurants in Philly currently, but sometimes I feel as though I am eating the same type of food at every restaurant.  This is not inherently bad, but in the case of Res Ipsa I find myself going back more than any other restaurant because it feels more special.  While on paper this is simply Italian food with some of the best house-made pasta in the city, it's much more than that.  Michael Ferreri's unique approach to vegetables in all of the appetizers I have eaten are some of the best in the city.  I would also argue his octopus dish is always one of my favorites.  Some of the more unusual appetizers/specials I have eaten here (such as the house cured anchovies) are some of the best things I've eaten in Philly.  While there are plenty of other restaurants in the city that make their pasta in house, there is just something about having pasta at Res Ipsa.  It feels more like home cooking because it's made by the same two people to order every time.  It just makes the food and experience that much better.  There have been occasional dishes that I have not loved to be honest, but these few blips do not change my opinion of the food overall.",2
P6tINU0pZAmjNvoGhgu8ag,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-12-10 15:20:24,"I think I had slightly higher hopes for Res Ipsa than what panned out, but I can't put my finger on why exactly. The experience was nice, the food was tasty, and I loved the fact it's BYO. All of our servers were very friendly and helpful, as well.

I think what didn't hit the mark for me, was nothing about the food was super special. While it was all good, it was just that.

I won't be rushing back, but it is a good meal in a cute cafe with tasty dishes.",2
bztoIiTFRVx01h2MEfN5ow,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-09-29 21:49:24,"Such a great dining experience in every possible way.

We heard about this restaurant from another local Philly chef and were lucky to snag a same-day dinner reservation this past Sunday. 

The ambiance of the restaurant is the perfect balance of minimalist modern meets fine dining. It felt casual and homey yet still like we were out for a ~nicer~ dinner. The servers were also super friendly and knowledgeable about every dish that came out. The restaurant seems to have a bunch of regulars as well, which is promising. 

We opted for a light dinner and only ordered a few dishes:

Eggplant Caponata (5/5) - MUST ORDER! The eggplant was perfectly balanced by the mix of herbs on top (basil, purple basil, mint, fennel, lemon balm) and comes with grilled house made bread.

Potatoes (3/5) - cooked really nicely (crispy charred but didn't taste burnt) and had a nice tangy sauce, we would probably pass on this one next time to try something more unique

Pasta con le sarde (5/5) - really light and the taste of the sardines really comes through without being too fishy. Pine nuts were a nice touch!!

Gnocchi (4/5) - according to our server voted best gnocchi in Philly! Theirs is unique in that they use semolina flour instead of potato, so the gnocchi itself has a nice bite to it instead of the typical more mushy texture. Turned my bf into a gnocchi fan again :D 

We did half portions for both pastas and it ended up being between 4-5ish bites of each between two of us. Good option if you're looking to try a variety of items. 

Hope to be back soon and try the tasting menu! 

Also they are BYOB.",2
7zLJfZM_XrBzturQi4bVeQ,_qgqa4X1OiMLqub1hHaMjg,5.0,2018-10-05 13:49:26,"The Short Version: Come here, get the breakfast sandwich, don't skip out on the potatoes.

The Food: So delicious....Res Ipsa has nailed breakfast with a just a few awesome menu items. The breakfast sandwich is delicious, paired with beautifully cooked spinach and delicious potatoes, I don't think there is a better breakfast sandwich in the city. 

The drink: Fantastic Coffee. No mention of what coffee they are brewing but worth getting a (large) cup.

The service: Order at the counter; brought to your table. Quick and efficient. 

Also...Did I mention the potatoes?",16
hAgpbGHLwtZxmWJQT05rgQ,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-12-29 23:06:22,"went for dinner and loved it. ate the octopus, beet salad, grochi w eggplant and oriechette - all delicious.  my only down is that they don't serve any alcohol and I wanted a glass, but I knew the restaurant was byob.  service was excellent. I would love to go back with a bigger group to try more things",0
by3BXaoD12WcuaEQs1hxHw,_qgqa4X1OiMLqub1hHaMjg,5.0,2017-09-26 00:25:53,"A delightful, simple, upscale cafe that I have been eager to check out for a few months. 

My partner and I went on a nice long walk and found ourselves around the corner from Res Ipsa - so we stopped by for a casual breakfast yesterday. The breakfast menu is tiny - maybe 5 or 6 options total - but the focus and clarity in food is clear.

I ordered the Avocado Toast (on the web menu, not on the board at the counter) and my partner ordered the breakfast sandwich with sausage. My avo toast was simple but packed with flavor.

The coffee was also delicious. Can't wait to come back - maybe for dinner :)",2
GR8PxwBmTFYMCu3hBpFtpg,_qgqa4X1OiMLqub1hHaMjg,3.0,2017-01-16 00:19:27,"I definitely have to say this place has the most beautiful aesthetic near the river. While Good Karma definitely does a better job with pricing and food, Res Ipsa is aesthetically very minimalistic and comforting to the eye. I ordered the breakfast sandwich with the sauteed spinach, which was good, just over priced. Also, you're getting like a slab of egg which is interesting to me and I can't totally say I was a fan of. I can't speak much about the coffee, but the selling point for me is the friendly staff. The staff is so accommodating and willing to cater to the customer. My friend asked for an egg white breakfast sandwich and an almond milk latte and they were able to do so with ease. 
They have savory pastries that I definitely want to come back and try! I would definitely recommend to come out and try this place, but just be aware that you're getting New York/SF level prices in Philly :)",2
ogcJ14YIlNE3yxf0cqGpyQ,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-11-19 19:48:45,"Tasting menu + Great service = Happiness
Early on a Sunday evening with few other people about we enjoyed the tasting menu. We started with the Cauliflower, which I would never have ordered, but it was crunchy and full of umami, and my favorite dish of the night. The chicories made a good salad full of extreme  freshness and balanced acid. The octopus was meaty and had just enough char, set off  by its accompaniments. The eggplant gnocchi was rich and buttery. The oricchiette were just good, but I wanted more mushroom. The Clams rocked, the kind of dish you just want to bury your face in. Also the chocolate  mousse dessert was a perfect finish, chocolates and light with the nutty tuile  adding a textural  blessing. A shout out the folks from Hunter Glenn winery in Napa, who saved me with a half bottle of a red blend that accompanied our meal cause I forgot the wine. Thank you for the deliciousness.",2
cChDBZenfvTT3NJFXg1_4w,_qgqa4X1OiMLqub1hHaMjg,1.0,2019-07-22 03:56:32,"The person working behind the register today (Sunday 7/21) should consider moving on in their career to a place that better aligns with their personal agenda. ""I don't know. I don't eat meat."" is not the correct response when a customer asks ""How is the chicken prepared?"" Fawning over the dog another customer brought in from the street and running your hands through its shaggy fur I wondered if you washed your hands when you went back behind the counter. I know, I know..you like animals more than people. Also, watch where you sit since in the twenty unfortunate minutes we spent in this place, two patrons left the sliding door to the restroom open when finished which afforded one a direct view of the toilet. This was the second and last visit here. Dinner a few months ago. Unremarkable. ""Lunch"" today. A flat unsatisfying calzone ""hot pocket"" and an oddly bitter green tea iced tea. We left hungry and went someplace else to eat.",1
W_WsIsnq-6C7fwzpmXTAFQ,_qgqa4X1OiMLqub1hHaMjg,5.0,2019-09-06 04:00:22,"I dined here after hearing a friend of a friend rave about this place. I was able to get a reservation with a couple of friends a bit late on a Thursday night. We all immensely enjoyed ourselves. It's a different menu, the kind you don't see very often. Dishes on the small side that the table could share. Pasta/seafood dishes were outstanding. As were the vegetarian options. The place is small, but intimate. Not noisy, so conversation flows easily. And the flavors... mmm getting hungry just thinking about it. I would encourage anyone to venture out on a weeknight. I don't believe you'll leave disappointed.",0
NU0dX-Nimu7jz3j6D1nZ_A,_qgqa4X1OiMLqub1hHaMjg,1.0,2019-12-31 02:18:37,"We come here once a year and recently had a horrible experience. We ordered 5 pastas, octopus, and two desserts. The food was OK (used to be better)... but what really made the experience horrible was one waitress. 

#1 we ordered an additional pasta after eating our main course (at 7:30 pm) because the portions were smaller than we expected. As we made this request, the waitress rudely said, ""I'm not sure if we can put in that order. I'll have to check with the chef."" This should not have mattered and was confusing to us, as we were an active table still dining in the middle of dinner service. 

#2 it's a BYO restaurant and we had a couple of bottles of wine. We had one more bottle to open over dessert, and we asked a waitress to open the last bottle. After agreeing to open the bottle, the waitress also offered to close out the tab, at which point she agreed to open the bottle and also took our credit card. The other waitress mentioned earlier came over as we awaited our final receipt as well as our wine opening, and she said she couldn't open the bottle because they already closed out. We understand this is policy, but it didn't make sense because we had asked the original waitress to open the wine before we closed out, and she had agreed.  We would not have closed out if we knew they would go back on their word, which they did as soon as they took our credit card. We explained this reasoning, thinking our original waitress would honor her word on opening our bottle. Wrong...she went back on her word and ruined what was otherwise a nice dinner, saying we had already closed out, and they could not open our bottle and had to immediately turn the table, while no one was waiting and there were multiple open tables of our party size.

I was hoping to write a stellar review, but unfortunately, I will have to dine elsewhere in the future.",1
GLv734oTNQFJ2tX-b7TV3w,_qgqa4X1OiMLqub1hHaMjg,3.0,2017-10-08 17:24:35,"Closer to 3.5 stars. Came here around 6 PM for dinner on a Saturday night. Had called earlier and was told all tables were booked, but decided to drop by and was able to be seated immediately (for a party of two). 

Service: The service was great: waiter came by several times to answer our (many) questions about the menu and our water glasses never emptied. 

Atmosphere: Not too loud, but a good level of background noise. It is a very small place however. We sat at the table closest by the kitchen and it was a little uncomfortable/distracting every time someone walked past. 

Food: Food on the whole was good but fairly small portions for the price (even for small plates). From the first section, we ordered the octopus and potato confit. Presentation was beautiful and both were different from anything we've had before. Octopus was good but potato confit was eh. We then ordered the spaghetti a la vongole - amazing but literally had 2-3 bites each for the half portion. Ended with the agrodolce chicken which was tender and sweet with crispy skin, yum. The sides were just okay. 

Overall loved the service and happy to have tried some unique dishes. One thing to note that everything on the menu is very different so did not necessarily pair with the other dishes on the menu. A nice upscale cafe but did leave us wanting just a little bit more.",1
PkOxzo8KaHzqx0Rmdx901Q,_qgqa4X1OiMLqub1hHaMjg,4.0,2020-03-02 14:27:15,I stopped by this small gem in my neighborhood and I was pleasantly surprised! The breakfast sandwich was fresh and flavorful. My oat milk latte was tasty as well! The staff was very friendly! Can not wait to go back!,0
LcG5ungALyzDImc--xD1zA,_qgqa4X1OiMLqub1hHaMjg,4.0,2017-11-27 12:17:53,"I came here with a friend after we had our nails done near by.  We happened to see all the reviews about the delicious food, and could not resist! 

This is an adorable little cafe with a few tables that offer a nice amount of seating for the small space. 

The menu is small, but the options are really good, and they clearly have good quality food and coffee items.  I like the idea of doing less, but doing them really well!  

I had the fried green tomato sandwich which came with a side of potatoes.  SO delicious!  Ever since I had fried green tomatoes in Atlanta, I fell in love with the dish, so whenever I see them on a menu, I have to try them.  This sandwich was great!  The perfect ratio of a thick fried green tomato to bread to shaved shallots, arugula, and spicy remoulade made for a wonderful sandwich.  Lots of flavors coming together in perfect harmony.
The potatoes were also super yummy!  They had this chili oil drizzled over them with a salsa verde....you have to have have them!

My friend had the grilled cheese and tomato soup combination, and that was also delicious.  I tasted some, and the tomato soup was the perfect thickness and had tons of flavor.  the cheese combo in the grilled cheese was also delicious and there wasn't too much bread, it was a great balance of cheese to bread.  A perfect option for a chilly day!

The only reason I am giving 4 stars instead of 5 is because my friend really wanted to the fried green tomato sandwich but wanted the soup instead of potatoes, or to maybe get a side of soup with a different sandwich rather than the grilled cheese, she would have happily paid extra....when she asked if this was possible, the woman taking our order said she didn't know and didn't think she could substitute or order a side of soup.  She kind of made it feel like a huge inconvenience that we were even asking.  I feel like she could have asked the chef or someone else who worked there (since she said she wasn't sure) instead of making us feel a little crazy for asking. It was a little disappointing for my friend, and she didn't understand why she couldn't just pay a few extra bucks for a side of soup with another sandwich.  I understand if they don't allow changes to the menu, but they sell the potatoes as a side, so why not the soup?  I see both sides to this situation, my friends and the restaurants, I am mentioning it  because I think she could have said no in a better way if that was their policy. Also, just don't make your customers feel like they are an inconvenience for asking a question.  Otherwise the staff was fine, we were served in a timely manor, and they were friendly and ultimately, she enjoyed her grilled cheese.

On a brighter note, our experience at this adorable place (aside from the one thing mentioned above...which wasn't even that big of a deal, I just thought it was worth mentioning) was really good.  The food was fantastic, and the price was pretty cheap! I will absolutely be back, I cannot wait to try more of the food here!  I highly suggest trying Res Ipsa Cafe if you are nearby and hungry!",5
IkBffjjd0XqOUOP7TP5BEw,_qgqa4X1OiMLqub1hHaMjg,2.0,2020-03-03 14:28:56,"I was really excited to try Res Ipsa for dinner, but I don't think it lives up to the hype. It's a cozy Italian spot that doubles as a cafe in the mornings. Very intimate seating for around 20-25 people. 
 
Atmosphere: Intimate, though usually packed - definitely requires a reservation in advance. The setting is probably best for groups of 2-4, or anything 6 or less. The BYOB aspect is nice. The servers were also very friendly. Seating was a bit close - you could overhear other folks' conversations.

Food: The pasta portion sizes were underwhelming. Yes, they recommend ordering multiple ""small"" pasta dishes to share, but a ""small"" pasta dish had maybe 4-5 bites in total of food, for ~$15. I ended up paying ~$35 in total for a few bites of octopus, which we ordered as a starter, and 4 bites of pasta in total (we split 2 small pasta dishes). Yes the pasta tasted homemade, but I felt like I could've ordered very similar quality of food for a much cheaper price / much larger portion size. The octopus was paired very well with their sauces and celery, and included small potato balls as well.

Overall:  - I likely won't be back for their pasta, simply because it felt overpriced for the quality. I hear the chicken is the best thing to get here, so maybe I'll be back for that... I'll be eating my pasta elsewhere, though.",0
5e56dFLzbn-a0TkiGp5AAw,_qgqa4X1OiMLqub1hHaMjg,1.0,2020-02-15 05:13:52,"Went with 3 other people tonight (Valentine's day).
First - they messed up on seating. After having told them explicitly 3 times, one week in advance, they failed to account for our one year old. Fine.

- the server stopped by every 2 mins questioning if we wanted to place in an order. They were obviously in a hurry to turn tables. We  placed the order for apps, and within seconds the second waitress approached asking us to place an entree order. Feeling rushed, we order 3 things to which she responded ""the chef wont accept incomplete orders because it is such a busy night for us"".
After entree, we wanted to order more food. The chef came to our table to tell us that we weren't allowed to order more food because a. We were ""delayed"" in ordering food. (Apparently, there is a benchmarked food order time after the party is seated.) It was a busy night for them
C. They had to turn the table.

All in, it was the worst experience (I tavel around the country weekly). While I understand their need to turn tables, we weren't killing time. We were giving them more business, as a matter of fact. The owner/chef comes across pompous, and arrogant. His greed and ignorance far exceeds the zest to serve high quality food. 

I will not return to this establishment, and neither will my friends.",0
7WoS9T5uPKw6zaHNNBndQg,_qgqa4X1OiMLqub1hHaMjg,4.0,2019-08-19 17:33:53,"We heard all the pasta was home made and delicious so naturally we had to try them. The first course we got was the octopus which was very tasty. Even my fiancé who doesn't like octopus enjoyed it. Then we got the gnocchi and the pesto pasta. Both were good but because the gnocchi was so flavorful the other pasta fell short. It could have benefited from some salt. The final dishes were the orecchiette special and the fazzoletti pasta. We really enjoyed both pastas but since the orecchiette dish was so flavorful, again the other dish fell short.  The only real criticism I have is that it's a small space so it can get extremely loud. Ultimately, service was impeccable, food was tasty and we will definitely be back to try more.",0
SlF3ZYgIlCH4UguPpozOeA,_qgqa4X1OiMLqub1hHaMjg,4.0,2018-03-21 20:59:52,"I first noticed Res Ipsa Cafe because a lawyer friend of mine pointed it out, telling me that the term was one she learned in law school. Since then, Philly Mag has designated it a spot in their Top 50 Restaurants of Philadelphia. On a snowy March day, a friend and I decided to head over for lunch to see what the hype was all about. The cafe was much smaller than we expected, maybe seating 20 at the most. All of the tables were full, so we decided to take out food to go, but a table opened up at the last minute. I ordered the breakfast sandwich with fennel sausage and spinach with a side of potatoes, and my friend ordered the eggplant lunch sandwich. As simple as my breakfast sandwich was, it was made exquisitely. The egg was baked, frittata style, and the sausage was rich. The cheese was perfectly melted, and spinach and pesto sauce all together created a flavor-packed bite. The potatoes were small potatoes that were crispy on the outside and soft on the inside, seasoned with salsa verde. My friend really enjoyed her meal as well! The staff was very friendly and accommodating, and although small, the turnover in the cafe seemed pretty quick. After partaking in their sandwiches, I can't wait to see what their tasting menu is like!",2
iv8t1YwSDqQ4zf4-lSBfkQ,_qgqa4X1OiMLqub1hHaMjg,4.0,2017-06-16 17:08:16,"Let's talk about the breakfast sandwich. I tried the Prosciutto, egg, and cheese and it was absolutely scrumptious. I enjoyed the new take on this staple. The sandwich had just a bit of heat from the herb spread and crispiness from the fried pancetta. It makes me want to come back and try the other morning options. The mocha was well made as well.  


Just a heads up in case you're planning to work while you grab a bite and morning coffee.  There is no wifi, so make sure your phone is fully charged because you will need to use a hotspot.",3
94psFU8K__SPLzOF7-ALjg,_qgqa4X1OiMLqub1hHaMjg,2.0,2020-02-28 03:55:04,"Rushed rushed rushed. Came on a weekday, seated promptly at 630pm but told it was ""too late to order the chefs tasting menu"" because we took 10 minutes to go over the menu. 
We ordered a few apps and 5 pastas in half size. It just was not an enjoyable experience as we were rushed constantly.  Fresh plates weren't provided our offered. Water wasn't refilled. Waitstaff came over multiple times to clear the table before we were done. We were also told to hurry up as the next table was arriving at 8.15pm and we were asked to leave.  We skipped the dessert. 
For the subpar experience and mediocre pastas two stars is a bit of a stretch.",0
dHX7xssop1CjJXWKbyOVAg,_qgqa4X1OiMLqub1hHaMjg,4.0,2016-12-28 21:04:42,"I stopped by this new spot for a late lunch today--it had been on my radar ever since I heard about their all-day cafe and night time alter ego BYOB. By day, the space is compact and industrial--not much ambiance, but efficient for a quick morning jolt of coffee or a fresh meal during the work day. Their breakfast/lunch menu is concise, but they execute it very well. The ""beans and greens"" soup had a savory, bright broth--perfect to mop up with their grilled in-house bread. The Caesar salad was damn impressive. The kitchen transformed this normally-generic salad into a starring dish--a plate of sharp green escarole fully mixed with a kicky Caesar dressing, accompanied by seasoned croutons and whole anchovies. I'm eager to return for their breakfast offerings, and their location is close in the city for both campus students and civil servants. Overall, a new space with a precise menu, exemplary coffee, and casual vibes.",2
3pihsZepeyn70QlWgwcAiA,_qgqa4X1OiMLqub1hHaMjg,5.0,2020-06-14 17:03:57,My friend brought me here claiming it had the best breakfast sandwich ever and she was not wrong! I ordered one with spinach and potatoes. The english muffin was fluffy and the salsa verde is really what makes it- the entire thing is so so good. The potatoes are good too and filling if you're extra hungry and I like their cafe drinks. The only downside is that it's hard to stay and work there because there is no wifi but overall I'm a fan. Would love to try their dinner selections.,0
_i9CLYD_n8bSQtDDKBMRVA,_qgqa4X1OiMLqub1hHaMjg,4.0,2018-03-25 16:33:04,"Vibes: chill, classy, quaint, unassuming

Tasting notes:
Barbecue chicken sandwich: sauce to chicken ratio made it mess-free and flavorful; pickled slaw was a thin layer on top of the juicy chicken for a sour kick; bun was fluffy and soft with just enough of a chew to hold its structure
Potatoes: skin is delicate with a slight crispiness, a snappy exterior for a piping hot, tender, melt-in-your-mouth interior; accompanying oil is light and fragrant but does not overwhelm the flavor of the potato itself

Other thoughts:
-Love that there are hot savory sandwiches as well as assorted pastries available 
-Music is a little bit louder than background, and there is a bit of clanging and coffee machine whirring
-Outlets available by most tables, but no wifi 

A solid study spot, will come back also to try their dinner since it'll probably be a whole different feel!",6
